trapezio	0.7853977564964063073915667700930498540401458740234375	4.069010419716079240970429964363574981689453125e-07
simpson	0.78539816339744839002179332965170033276081085205078125	1.1102230246251565404236316680908203125e-16
romberg	0.78539816339744827899949086713604629039764404296875	0
