0.333333	0.00206483006411495306764436463708989322185516357421875
0.200000000000000011102230246251565404236316680908203125	6.00653470306244940957185463048517704010009765625e-06
0.142857142857142849212692681248881854116916656494140625	2.181634375375551826437003910541534423828125e-07
0.111111111111111104943205418749130330979824066162109375	3.778277157806542163598351180553436279296875e-08
0.0909090909090909116141432377844466827809810638427734375	9.912644483023314023739658296108245849609375e-09
0.076923076923076927347011633173679001629352569580078125	3.3211033922952992725186049938201904296875e-09
0.06666666666666666574148081281236954964697360992431640625	1.31728461472135904841707088053226470947265625e-09
0.05882352941176470506601248189326724968850612640380859375	5.912426104259793646633625030517578125e-10
0.052631578947368418130992040460114367306232452392578125	2.91656032658238473231904208660125732421875e-10
0.047619047619047616404230893749627284705638885498046875	1.55001789181596905109472572803497314453125e-10
0.0434782608695652161845401906248298473656177520751953125	8.74962324814987368881702423095703125e-11
0.040000000000000000832667268468867405317723751068115234375	5.191125307391075693885795772075653076171875e-11
0.037037037037037034981068472916376776993274688720703125	3.211375609879496551002375781536102294921875e-11
0.03448275862068965469386938593743252567946910858154296875	2.0586643501019352697767317295074462890625e-11
0.0322580645161290313627233672377769835293292999267578125	1.360833667973793126293458044528961181640625e-11
0.0303030303030303038713810792614822275936603546142578125	9.239276010930552729405462741851806640625e-12
0.0285714285714285705364279266404992085881531238555908203125	6.421974063641755492426455020904541015625e-12
0.027027027027027028527328411655616946518421173095703125	4.55735449378380508278496563434600830078125e-12
0.025641025641025640136039243088816874660551548004150390625	3.294697847877614549361169338226318359375e-12
0.024390243902439025236450476086247363127768039703369140625	2.42172948361485396162606775760650634765625e-12
0.02325581395348837177028400446943123824894428253173828125	1.80744308408975484780967235565185546875e-12
0.0222222222222222230703092549219945794902741909027099609375	1.367350677128342795185744762420654296875e-12
0.0212765957446808505471036454537170357070863246917724609375	1.04705133452398513327352702617645263671875e-12
0.0204081632653061208204636756136096664704382419586181640625	8.1090689718621433712542057037353515625e-13
0.01960784313725490168867082729775574989616870880126953125	6.3493654778312702546827495098114013671875e-13
0.0188679245283018860723789345001932815648615360260009765625	5.0170978482810824061743915081024169921875e-13
0.018181818181818180935049866775443661026656627655029296875	4.0001335577244390151463449001312255859375e-13
0.017543859649122806043664013486704789102077484130859375	3.2185365483883288106881082057952880859375e-13
0.0169491525423728812971280177634980645962059497833251953125	2.6034729927459920872934162616729736328125e-13
0.0163934426229508205252738406443313579075038433074951171875	2.1282975382064250879921019077301025390625e-13
0.015873015873015872134743631249875761568546295166015625	1.7441603716861209250055253505706787109375e-13
0.015384615384615385469402326634735800325870513916015625	1.4444001550373286590911448001861572265625e-13
0.01492537313432835792414987707843465614132583141326904296875	1.2023715356690445332787930965423583984375e-13
0.01449275362318840597308788886721231392584741115570068359375	1.0036416142611415125429630279541015625e-13
0.01408450704225352144438598855913369334302842617034912109375	8.426592756904938141815364360809326171875e-14
0.013698630136986300609436284503317438066005706787109375	7.116529587847253424115478992462158203125e-14
0.01333333333333333418913024814855816657654941082000732421875	6.050715484207103145308792591094970703125e-14
0.0129870129870129878690843128197229816578328609466552734375	5.162537064506977912969887256622314453125e-14
0.01265822784810126562515808501530045759864151477813720703125	4.385380947269368334673345088958740234375e-14
0.012345679012345678327022824305458925664424896240234375	3.7747582837255322374403476715087890625e-14
0.0120481927710843379764060756542676244862377643585205078125	3.230749001659205532632768154144287109375e-14
0.01176470588235294101320249637865344993770122528076171875	2.808864252301646047271788120269775390625e-14
0.01149425287356321823128979531247750855982303619384765625	2.4424906541753443889319896697998046875e-14
0.0112359550561797749690384762288886122405529022216796875	2.098321516541545861400663852691650390625e-14
0.01098901098901098986881930130721229943446815013885498046875	1.876276911616514553315937519073486328125e-14
0.0107526881720430116107234397304637241177260875701904296875	1.6431300764452316798269748687744140625e-14
0.01052631578947368397314310328738429234363138675689697265625	1.454392162258955067954957485198974609375e-14
0.01030927835051546372080455427067136042751371860504150390625	1.276756478318930021487176418304443359375e-14
0.01010101010101010186870151841276310733519494533538818359375	1.1102230246251565404236316680908203125e-14
0.00990099009900990111032736962215494713746011257171630859375	9.88098491916389320977032184600830078125e-15
0.0097087378640776690608138466132004396058619022369384765625	8.54871728961370536126196384429931640625e-15
0.009523809523809524668624959531371132470667362213134765625	7.549516567451064474880695343017578125e-15
0.00934579439252336378884944423361957888118922710418701171875	7.43849426498854882083833217620849609375e-15
0.009174311926605505096432580103282816708087921142578125	6.32827124036339228041470050811767578125e-15
0.00900900900900900893086831189293661736883223056793212890625	5.44009282066326704807579517364501953125e-15
0.00884955752212389368249745302819064818322658538818359375	4.99600361081320443190634250640869140625e-15
0.00869565217391304358385273332032738835550844669342041015625	4.77395900588817312382161617279052734375e-15
0.0085470085470085478684953983474770211614668369293212890625	4.10782519111307919956743717193603515625e-15
0.00840336134453781476161271513092287932522594928741455078125	3.88578058618804789148271083831787109375e-15
0.0082644628099173556012857488894951529800891876220703125	3.108624468950438313186168670654296875e-15
0.00813008130081300899039131735435148584656417369842529296875	2.77555756156289135105907917022705078125e-15
0.008000000000000000166533453693773481063544750213623046875	2.77555756156289135105907917022705078125e-15
0.00787401574803149595371820623768144287168979644775390625	2.10942374678779742680490016937255859375e-15
0.00775193798449612392342800148981041274964809417724609375	2.33146835171282873488962650299072265625e-15
0.007633587786259541686784135805510231875814497470855712890625	2.33146835171282873488962650299072265625e-15
0.007518796992481202590141720065730623900890350341796875	1.44328993201270350255072116851806640625e-15
0.0074074074074074076901030849739981931634247303009033203125	1.44328993201270350255072116851806640625e-15
0.00729927007299270048934491939007784822024405002593994140625	1.66533453693773481063544750213623046875e-15
0.0071942446043165471369906782683756318874657154083251953125	1.7763568394002504646778106689453125e-15
0.0070921985815602835157012151512390119023621082305908203125	1.7763568394002504646778106689453125e-15
0.006993006993006993000927540293787387781776487827301025390625	1.332267629550187848508358001708984375e-15
0.00689655172413793093877387718748650513589382171630859375	1.332267629550187848508358001708984375e-15
0.006802721088435373895941804534004404558800160884857177734375	1.22124532708767219446599483489990234375e-15
0.006711409395973154216885614431475914898328483104705810546875	9.9920072216264088638126850128173828125e-16
0.006622516556291390722732703721931102336384356021881103515625	1.22124532708767219446599483489990234375e-15
0.006535947712418300852010855095386432367376983165740966796875	7.7715611723760957829654216766357421875e-16
0.006451612903225806446017021045236106147058308124542236328125	5.5511151231257827021181583404541015625e-16
0.00636942675159235700832471849253124673850834369659423828125	8.8817841970012523233890533447265625e-16
0.00628930817610062926903413682566679199226200580596923828125	9.9920072216264088638126850128173828125e-16
0.00621118012422360206425953066400325042195618152618408203125	5.5511151231257827021181583404541015625e-16
0.006134969325153374376802251077833716408349573612213134765625	8.8817841970012523233890533447265625e-16
0.006060606060606060600803868254615736077539622783660888671875	3.3306690738754696212708950042724609375e-16
0.00598802395209580874679833328855238505639135837554931640625	4.44089209850062616169452667236328125e-16
0.005917159763313609328883035942681090091355144977569580078125	5.5511151231257827021181583404541015625e-16
0.005847953216374268681221337828901596367359161376953125	9.9920072216264088638126850128173828125e-16
0.005780346820809248269135149911335247452370822429656982421875	3.3306690738754696212708950042724609375e-16
0.005714285714285714280757932925780551158823072910308837890625	7.7715611723760957829654216766357421875e-16
0.0056497175141242937657093392544993548654019832611083984375	4.44089209850062616169452667236328125e-16
0.005586592178770949899957454221066655009053647518157958984375	4.44089209850062616169452667236328125e-16
0.00552486187845303844401456672130734659731388092041015625	4.44089209850062616169452667236328125e-16
0.005464480874316939885970700885309270233847200870513916015625	5.5511151231257827021181583404541015625e-16
0.005405405405405405705465682331123389303684234619140625	1.1102230246251565404236316680908203125e-16
0.005347593582887700223993387993459691642783582210540771484375	3.3306690738754696212708950042724609375e-16
0.005291005291005290711581210416625253856182098388671875	3.3306690738754696212708950042724609375e-16
0.00523560209424083801421634376538349897600710391998291015625	1.1102230246251565404236316680908203125e-16
0.005181347150259067550759350950784209999255836009979248046875	1.1102230246251565404236316680908203125e-16
0.005128205128205128200680196215444084373302757740020751953125	0
0.00507614213197969503521544964996792259626090526580810546875	1.1102230246251565404236316680908203125e-16
0.005025125628140703591684168571873669861815869808197021484375	7.7715611723760957829654216766357421875e-16
0.00497512437810945264138329235947821871377527713775634765625	4.44089209850062616169452667236328125e-16
0.004926108374384236508747303417976581840775907039642333984375	1.1102230246251565404236316680908203125e-16
